Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
&Text.Inmates.GuardBanter	Погляньте!	Guckt euch das an!	Regarde !	¡Mirad!	Смотрите!	Sta’ a guardare!	看好咯！ 	これを見よ！  
&Text.Inmates.GuardBanter	"Зараз позуватиму, одійдіть!"	"Ich will mich mal in Pose werfen, tretet zurück"	"Je vais prendre la pose, écarte-toi."	"Solo voy a posar, atrás"	"Сейчас буду позировать, всем разойтись"	"Sta’ indietro, ora mi metto in posa"	要摆开架势了， 站远点	ポーズを決めるから下がってくれ
&Text.Inmates.GuardBanter	А це верх фізичних можливостей!	Seht euch dieses Paradebeispiel maximaler körperlicher Verfassung an!	Admire cette condition physique parfaite !	¡Observad este ejemplo de plena forma física!	Узрите образец идеальной физической формы!	Osservate questo esempio di perfetta forma fisica!	看看这身体巅峰状态的典范！ 	この究極の肉体をご覧あれ！  
&Text.Inmates.GuardBanter	Ти! Відчуй мій біцепс	Du! Fühl mal meinen Bizeps	Toi ! Touche mon biceps.	¡Tú! Siente mi bíceps	Ты! Потрогай бицепс	Tu! Senti che bicipiti!	你！ 感受下我的二头肌	おまえ！  わが力こぶを触ってけ
&Text.Inmates.GuardBanter	Я і є видовище	Ich bin spektakulär	Je suis un spectacle à moi tout seul.	Soy un espectáculo	Я сам по себе — целое зрелище.	Sono uno spettacolo	我即是奇观	私は超人だ
&Text.Inmates.GuardBanter	Я уже казав тобі, наскільки сильним є?	"Hab ich schon erwähnt, wie stark ich bin?"	Je t'ai dit à quel point j'étais balèze ?	¿Os he dicho lo fuerte que soy?	"Я вам говорил уже, какой я сильный?"	Ti ho mai detto quanto sono forte?	我告诉过你我有多壮吗？ 	私がどれほど強いか知ってるか？ 
&Text.Inmates.GuardBanter	Лише твій настрій я не можу підняти	"Das Einzige, das ich nicht heben kann, ist eure Laune"	"La seule chose que je ne peux pas rehausser, c'est ton moral."	Lo único que no puedo levantar es vuestra moral	"Единственное, что мне не поднять — ваше настроение"	L’unica cosa che non riesco a sollevare è il vostro umore	我唯一举不了的是你们的灵魂	さすがに魂は持ち上げられない
								
								
&Text.Visitor.Greet	"Привіт, сонце…"	"Hallo, mein Guter …"	"Bonjour, mon chou..."	"Hola, querido:"	"Здравствуй, дорогуша…"	"Ciao, tesoro..."	嘿， 亲爱的…… 	やあ、 どうも… 
&Text.Visitor.Greet	Останній твій виступ був неймовірний!	Dein letzter Auftritt war fantastisch!	Ta dernière performance était fabuleuse !	¡Tu última actuación fue maravillosa!	Твое последнее выступление было просто великолепно!	La tua ultima esibizione è stata splendida!	你上次的表演太精彩了！ 	こないだのステージは最高だったな！  
&Text.Visitor.Greet	Ти такий класний у цьому вбранні!	Du siehst super aus in dem Outfit!	Tu es magnifique dans cette tenue !	¡El traje te queda fantástico!	Идеально выглядишь в этом наряде!	Hai un aspetto favoloso in quel costume!	你穿上这身装备看上去简直绝妙！ 	衣装がよく似合ってたぞ！  
&Text.Visitor.Greet	Ти завше був гарненьким артистом	Du standst schon immer gerne auf der Bühne	Tu as toujours eu la fibre artistique.	Siempre actuaste bien	Ты умеешь удивить	C’è sempre stato un artista in te	你一直都是位十足的表演者	昔から芸達者だったもんな
&Text.Visitor.Greet	У вас немає вихідних?	Hast du auch irgendwann mal einen Tag frei?	Tu n'as aucun jour de repos ?	¿No tienes días libres?	Тебя отсюда могут отпустить на время?	Non hai dei giorni liberi?	你没放两天假吗？ 	オフってないのか？ 
								
								
&Text.NPC.MedicCarrying	Цей чудний якийсь!	Das fühlt sich komisch an!	Celui-là se sent mal !	¡Este se siente raro!	"Хм, странный он на ощупь!"	Questo sembra divertente!	这个感觉很好笑！ 	なんか様子がヘンだぞ！  
&Text.NPC.MedicCarrying	От тобі й ха-ха!	"Jetzt ist dir das Lachen vergangen, was!"	"Tu fais moins le rigolo, maintenant !"	"Ya no te ríes, ¿eh?"	"Что, больше не смешно?"	"Ora non ridi più, eh?"	你不正在笑嘛！ 	今は笑えないだろ？ 
&Text.NPC.MedicCarrying	Шо, більше не весело?	Amüsierst du dich nicht?	Ça ne t'amuse pas ?	¿No te estás divirtiendo?	"Что, не весело тебе?"	Non ti stai divertendo?	你觉得不够开心吗？ 	楽しいか？ 
&Text.NPC.MedicCarrying	Годі блазнювати!	"Hör auf, herumzukaspern!"	Arrête de faire le clown !	¡Deja de hacer el payaso!	Хватит дурака валять!	Piantala di fare il pagliaccio!	别胡闹了！ 	ふざけるのはよせ！  
&Text.NPC.MedicCarrying	Ця усмішка так і не зникла з пики!	Und immer noch am Lächeln!	Il a encore le sourire !	¡Aún sonríe!	"Глянь, улыбается еще!"	"Guarda un po’, sorride ancora!"	它脸上还挂着笑呢！ 	まだ笑ってやがるぞ！  
&Text.NPC.MedicCarrying	То комедія чи трагедія? 	Soll ich lachen oder weinen? 	C'est une comédie ou une tragédie ? 	¿Es una comedia o una tragedia? 	Это комедия или трагедия? 	"Ma è una commedia o una tragedia, questa? "	这是个喜剧还是悲剧？ 	これは冗談か？ 悲劇か？ 
&Text.NPC.MedicCarrying	Схоже, він зламав собі ХАрю!	Ich hab mir wohl einen komischen Knochen gebrochen!	On dirait une déchirure de la fibre humoristique !	¡Parece un hueso de la risa roto!	"Кому-то смешинку сломали, похоже!"	"Il tuo numero non ha alcun senso, nemmeno quello dell’umorismo"	感觉像一根滑稽的断骨！ 	骨が折れてるっぽいぞ！  
								
								
&Text.NPC.Warden	Кличте клоунів!	Schickt die Clowns rein!	Faisons entrer les clowns !	¡Que entren los payasos!	Выпускайте клоунов!	Che entrino i pagliacci!	让小丑们进来！ 	ピエロを呼べ！  
&Text.NPC.Warden	Найкраще шоу на Землі!	Die beste Show der Welt!	Le plus grand spectacle sur Terre !	¡El mejor espectáculo de la Tierra!	Величайшее шоу мира!	Il più grande spettacolo della Terra!	地球上最好的表演！ 	世界一のショーだ！  
&Text.NPC.Warden	Такий радий, що той випадок із гарматою вистрілив	"Ich bin so froh, dass der Unfall mit der Kanone zu ’nem viralen Video wurde"	"C'est génial, cet accident de canon est devenu viral."	Qué suerte que ese accidente con el cañón se hiciese viral	"Как же я рад, что наше происшествие с пушкой пошло в народ"	Sono proprio felice che quell’incidente col cannone sia diventato virale	大炮带来的事故蔓延开来， 我很高兴	大砲の事故はいい炎上商法になった
&Text.NPC.Warden	Тварини бувають такі шумні	Die Tiere sind manchmal wirklich laut	Les animaux peuvent être si bruyants.	Los animales pueden ser ruidosos	Животные иногда так галдят…	Gli animali fanno un sacco di chiasso a volte	那些动物们有时候太吵了	動物たちは時に騒がしすぎる
&Text.NPC.Warden	За шо заплатили, то й заслужили	Qualität hat ihren Preis	Le spectacle est à la hauteur du prix d'entrée.	Tienes lo que pagas	"За что заплатили, то и получили"	"Quanto pagate, tanto avrete"	一分钱一分货	カネのぶんは楽しませよう
&Text.NPC.Warden	Треба ся спитати, чи не заарештовували нині гімнастів…	"Ich muss mal nachfragen, ob in letzter Zeit Turner inhaftiert wurden …"	Il faut que je demande si des gymnastes ont été arrêtés récemment...	Voy a preguntar si han detenido a algún gimnasta recientemente...	"Надо узнать, не арестовывали ли в последнее время гимнастов…"	Devo chiedere se per caso hanno arrestato qualche ginnasta di recente...	必须得问问最近有没有什么体操运动员被逮捕了…… 	最近どこかの曲芸師が捕まっていたりしないか？ 
&Text.NPC.Warden	Місцеві не надто люблять то шоу	Den Leuten hier gefällt die Show wohl nicht besonders	Les gens du coin n'apprécient pas trop le spectacle.	A los lugareños no les gusta mucho el espectáculo	Что-то местные не в восторге от представления	La gente del luogo non è molto entusiasta dello spettacolo	本地人不怎么很热衷于看表演	地元民はサーカスにあまり関心がない
&Text.NPC.Warden	Пані та панове!	Meine Damen und Herren!	Mesdames et Messieurs !	¡Damas y caballeros!	Дамы и господа!	Signore e signori!	女士们， 先生们！ 	紳士、 淑女の皆さま！  
&Text.NPC.Warden	Треба буде забрати костюм з пральні	Ich muss mein anderes Outfit von der Reinigung abholen	Je dois aller chercher mon autre tenue chez le teinturier.	Tengo que recoger mi otro traje de la tintorería	Нужно пойти забрать второй костюм из химчистки	Devo ritirare il mio costume di ricambio dal lavasecco	必须得把我的其他装备从干洗店取回来	乾燥器からほかの服を持ってこないと
&Text.NPC.Warden	Задля сих вусів я витратив тьму-тьмущу на віск	Ich gebe ein Vermögen für das Wachs für diesen Schnurrbart aus	Cette moustache me coûte une fortune en cire.	Este bigote me está costando una fortuna en cera	У меня половина зарплаты на воск для усов уходит	Questi baffi mi costano una fortuna in brillantina	这撇小胡子让我在蜡上花了不少钱	このヒゲの手入れには大金がかかっている
&Text.NPC.Warden	Бренд — найважливіше!	Man muss nur zu einer Marke werden!	Tout est dans l'image de marque !	¡Es todo por la marca!	Нужно уметь держать марку!	È solo una questione di immagine!	一切都关乎品牌！ 	すべてはブランドなんだ！  
&Text.NPC.Warden	"Знаю я конферансьє, що наймають знавців... боягузи"	"Zirkusdirektoren, die professionelle Zirkusleute anstellen, sind Feiglinge"	"Je connais des dompteurs qui emploient des professionnels, ces lâches."	"Sé de maestros de ceremonias que contratan a profesionales, son cobardes"	"Знаю я начальников цирка, которые нанимают профессионалов, — они все трусы"	Conosco dei Presentatori che ingaggiano professionisti. Sono dei codardi	我知道那些雇专业人士的马戏团领班， 他们都是懦夫	プロを雇うサーカス団もあるが、 腰抜けだ
&Text.NPC.Warden	Копійка копійку кличе	"Wer den Pfennig nicht ehrt, ist des Talers nicht wert"	Il n'y a pas de petites économies.	Un céntimo ahorrado es un céntimo ganado	Копейка рубль бережет!	Un soldo risparmiato è un soldo guadagnato	省一文就是挣一文	1円の節約は1円の儲けだ
&Text.NPC.Warden	А що поганого в тому, щоби ділитися колготками?	"Was ist so schlimm daran, sich einen Gymnastikanzug zu teilen?"	Je ne vois pas ce qu'il y a de mal à s'échanger les justaucorps.	No veo qué tiene de malo compartir leotardos	"Нет, ну а что такого в том, чтобы дать трико поносить?"	Non capisco cosa ci sia di male a condividere le tutine	我不知道共享连体衣有什么不好的	レオタードを着まわして何がそんなに悪いのか、 理解できんね
&Text.NPC.Warden	Найкраща ідея, яку я коли-небудь мав	"Das ist die beste Idee, die ich je hatte"	C'est la meilleure idée que j'aie jamais eue.	Es la mejor idea que he tenido nunca	"Это лучшее, что мне когда-либо приходило в голову"	È l’idea migliore che mi sia mai venuta	这是我想出过的最好的点子	最高のアイデアが浮かんだ
								
								
&Text.NPC.Warden.ShowTime	"Які трюки!"	Seht euch diese Kunststücke an!	Admirez ces exploits !	¡Admiren estas hazañas!	"Смотрите, какое мастерство!"	Osservate queste prodezze!	看呐， 这技艺真是叹为观止！ 	見よ、 なんという芸当！  
&Text.NPC.Warden.ShowTime	"Не жахайтеся — насолоджуйтеся!"	Keine Angst – seht und staunt!	"N'ayez crainte, vous allez être abasourdis !"	"No teman, ¡admiren!"	"Не бойтесь, смотрите и восхищайтесь!"	Non temete! Ammirate!	别怕， 敬仰吧！ 	恐れるな、 驚嘆せよ！  
&Text.NPC.Warden.ShowTime	"Се знавці своєї справи, пані та панове!"	"Meine Damen und Herren, dies sind ausgebildete Profis!"	"Ce sont de véritables professionnels, Mesdames et Messieurs !"	"¡Son profesionales entrenados, damas y caballeros!"	"Дамы и господа, все трюки выполняются подготовленными профессионалами!"	"Questi sono professionisti, signore e signori!"	女士们，先生们！他们都是训练有素的专业人士！ 	彼らは訓練されたプロです、 皆さん！  
&Text.NPC.Warden.ShowTime	Не повторюйте це вдома!	Bitte nicht zu Hause nachmachen!	Ne reproduisez pas cet acte à la maison !	¡No intenten esto en casa!	Не пытайтесь повторить их дома!	Non provate a rifarlo a casa!	请勿在家里模仿！ 	家では絶対にマネしないように！  
&Text.NPC.Warden.ShowTime	Дивіться та потішайтесь!	Lasst euch verblüffen!	Vous allez être émerveillés !	¡Miren con admiración!	Смотрите и удивляйтесь!	Ammirate!	目瞪口呆吧！ 	目を見張るがよい！  
&Text.NPC.Warden.ShowTime	Як їм це вдається?!	Wie machen die das?!	Mais comment est-ce possible ?!	¡¿Cómo lo hacen?!	Как им это удается?!	Come fanno?!	他们是怎么做到的？！ 	一体どうやっているのか？ ！  
&Text.NPC.Warden.ShowTime	"Наголошую, гроші за квитки не повертаємо!"	Und: Die Tickets können nicht zurückgegeben werden!	"Je vous préviens, les tickets ne sont pas remboursables !"	¡Y no se devuelve el dinero de las entradas!	"Должен добавить, деньги за билет не возвращаются!"	"A proposito, i biglietti non sono rimborsabili!"	我得补充一句， 购票恕不退款！ 	ちなみにチケットは返金不可です！  
								
								
&Text.Inmates.Banter	Я більше не сміюсь…	Mir ist das Lachen vergangen …	Ça ne me fait plus rire...	Ya no me río....	Что-то мне больше не смешно…	Non sto più ridendo...	我再也笑不出来了…… 	もう笑えない… 
&Text.Inmates.Banter	В око потрапив грим…	Ich hab Gesichtsfarbe ins Auge gekriegt …	J'ai du maquillage dans les yeux...	Tengo pintura en el ojo...	Грим в глаз попал…	Mi è finita la pittura nell’occhio...	把面部涂料弄我眼睛里了…… 	目にフェイスペイントが入った… 
&Text.Inmates.Banter	Я не дуже смішний	Ich bin kein Witzbold	Je ne sais pas amuser la galerie.	No soy una persona graciosa	Я не умею шутить!	Non sono una persona divertente	我不是个好笑的人	自分は楽しい人間じゃない… 
&Text.Inmates.Banter	Я любив більше звичайну в’язницю	Mir war das normale Gefängnis lieber	Je préférais la prison classique.	Prefería la prisión normal	Мне больше нравилось в обычной тюрьме	Preferivo una normale prigione	我更想选常规监狱	普通の刑務所に入りたい… 
&Text.Inmates.Banter	Гей-гей!	"Hey, hey!"	"Bonjour, bonjour !"	"¡Eh, eh!"	Эй!	Ehi ehi!	嘿 嘿！ 	おい、 おい！  
&Text.Inmates.Banter	Що одповіла повітряна куля на жарт клоуна? Зара лусну зо сміху!	Was sagte das Ei zum Clown? Ich platz gleich vor Lachen!	Que dit l'œuf au mannequin ? Tu me fais craquer !	¿Qué le dijo el huevo al payaso? ¡Me parto contigo!	Что яйцо сказало клоуну? У меня от тебя бока треснули!	Cos'hanno in comune la pulce e la gallina? Fanno i pulcini.	蛋品日对小丑来说意味着什么？ 你把我笑死了！ 	花びんがピエロに言いました！  そのギャグ、 ツボにはまった！  
&Text.Inmates.Banter	Я зробив ці рукавички сам… без жодної руки помічі!	Ich hab diese Clownsschuhe selbst gemacht … den Schuh zieh ich mir an!	J'ai fait ces chaussures moi-même... C'est le pied !	He hecho estos zapatos de payaso... ¡No fue fácil!	"Я, как клоун, вечно сую свой нос… в не свой"	Ho fatto queste scarpe da pagliaccio... non è stata una passeggiata!	我做了这些小丑鞋…… 可不是个容易活儿！ 	このピエロの靴は自分で作ったんだ… 苦労したんだぞ！  
&Text.Inmates.Banter	"Продається парашут. Вживаний раз, не відкривався. "	"Zu verkaufen: Fallschirm. Nur einmal benutzt, nie geöffnet. "	"À vendre : parachute. N'a servi qu'une fois, jamais ouvert. "	"Se vende: paracaídas. Usado una sola vez, nunca se ha abierto. "	"Продается парашют, б/у, в хорошем состоянии. Ни разу не открывался. "	"In vendita: Paracadute. Usato solo una volta, mai aperto. "	待售： 降落伞。 只用过一次， 还没打开过。 	パラシュートを売りますよ～。 一度使っただけで、 一度も開いていません！  
&Text.Inmates.Banter	Час несеться стрілою, корова пасеться травою	Er hat in Havanna liebe Genossen. Er hat in Havanna Liebe genossen.	Le temps passe. Autant que la girafe dépasse.	El tiempo vuela como una flecha. La fruta vuela como un plátano.	Я сплю как убитый. Меня даже несколько раз обводили мелом.	Il tempo passa in fretta. L’uva passa ai dolci.	光阴似箭。 果蝇爱蕉。 	時間は矢のように飛んでいく。 果物はバナナのように飛んでいく
&Text.Inmates.Banter	Можемо лише посміхатись!	Immer schön weiterlächeln!	"La seule chose à faire, c'est de sourire !"	¡Solo podemos sonreír!	Нам остается только улыбаться!	Non ci resta che sorridere!	我们能做的就是微笑！ 	笑うしかない！  
&Text.Inmates.Banter	Тук-тук…	"Klopf, klopf …"	"Toc, toc..."	"Toc, toc..."	Тук-тук…	Toc toc...	咚 咚…… 	コンコン… 
&Text.Inmates.Banter	Чому курка перейшла дорогу?	Warum überquerte das Huhn die Straße?	Pourquoi le poulet a-t-il traversé la rue ?	¿Por qué cruzó el pollo la carretera?	Почему курица перешла дорогу?	Perché la gallina ha attraversato la strada?	为什么鸡过马路了？ 	ニワトリが道路を渡ったわけは？ 
&Text.Inmates.Banter	Це було вперше у мене. Ніколи знову	Ich hab mal eine einmalige Reise gemacht. Die mach ich kein zweites Mal.	J'ai fait le voyage de toute une vie. Mais on n'a qu'une vie...	Acabo de hacer un viaje único en la vida. Nunca más.	Со мной такого никогда не бывало. И я больше не хочу.	Ho appena fatto un viaggio davvero unico. Non lo rifarò mai più.	我刚结束了一生仅此一次的旅行。 再也不会。 	一生に一度でいい。 二度はいらない
&Text.Inmates.Banter	Ніколи не був душею компанії…	Ich war noch nie die Party-Stimmungskanone …	Je n'ai jamais été un boute-en-train...	Nunca fui el alma de la fiesta...	Я никогда не был душой вечеринки…	Non sono mai stato l’anima della festa...	我从来都不是聚会的核心和焦点…… 	目立つのは昔から好きじゃない… 
&Text.Inmates.Banter	"Ненавидів клоунів, а тепер поглянь на мене…"	Ich hasse Clowns und jetzt sieh mich an …	"Je déteste les clowns. Et maintenant, regardez-moi..."	"Odio a los payasos, y ahora miradme..."	"Терпеть не могу клоунов! И посмотрите, что со мной стало…"	"Io odio i clown, e ora guardatemi..."	我恨小丑， 现在看着我…… 	ピエロは嫌いだ。 それが今じゃ… 
&Text.Inmates.Banter	"Народе, хойці сюди!"	"Kommt alle her, Leute!"	Approchez tous !	"¡Acercaos, amigos!"	"Народ, подходим!"	"Avvicinatevi, gente!"	大伙儿都过来！ 	みんな、 集まれ！  
&Text.Inmates.Banter	Дай-но тебе розважу!	Ich werde euch unterhalten!	Et si je vous divertissais ?	¡Dejad que os entretenga!	Сейчас будет представление!	Venite a divertirvi!	让我带你开心！ 	楽しませてやろう！  
&Text.Inmates.Banter	У мене в перуці жуйка	Ich hab Kaugummi in meiner Perücke	J'ai du chewing-gum collé dans ma perruque.	Tengo chicle en la peluca	У меня жвачка в парике застряла	Ho della gomma da masticare nella parrucca	我假发粘上口香糖了	カツラにガムがついちまった
&Text.Inmates.Banter	Леви мене лякають	Ich hab Angst vor den Löwen	J'ai peur des lions.	Los leones me dan miedo	Я боюсь львов…	I leoni mi spaventano	那些狮子吓到我了	ライオンがおっかなくて
&Text.Inmates.Banter	Заходить равлик у… Ай, забий	"Kommt ein Pferd in eine … ach, vergiss es"	"Un cheval entre dans un bar et... Non, laissez tomber."	"Un caballo entra en un... oh, olvídalo"	"Заходит лошадь в бар, и… ой, да ну его к черту."	"Un cavallo entra in un... oh, lasciate perdere"	一匹马走进了一个…… 喔， 当我没说	馬がウマい話はないかって… 
&Text.Inmates.Banter	Постійно збиваюсь, як кажу свої рядки	Ich vermassle ständig meine Sprüche	Je n'arrête pas de m'emmêler les pinceaux.	Sigue destrozando mis frases	Я всё время забываю шутки	Continuo a sistemare le mie battute	一直念错我的台词	セリフが覚えられない… 
&Text.Inmates.Banter	Ледве комусь не влучив обручем в око	Hat sich mit ’nem Hula-Hoop-Reifen fast das Auge ausgeschlagen	Il a failli se crever l'œil avec un cerceau.	Casi se saca un ojo con un hula hoop	Чуть ему глаз обручем не выбил	Gli ho quasi cavato un occhio con un hula hoop	一支呼啦圈让他眼珠都快掉出来了	フラフープで目をえぐられかけた
